"county","tract","bg","state","sduni14","sdelm14","sdsec14","sdbest14","sdbesttype14","cd114","hsa","stab","cntyname","eschlnm14","sschlnm14","uschlnm14","bschlnm14","hsaname","intptlon","intptlat","pop14","afact"
"County code","Tract","Block group","State code","sduni14","sdelm14","sdsec14","sdbest14","sdbesttype14","cd114","Hospital service areas (2016)","State abbreviation","County name","Elementary school district name 2014","Secondary school district name 2014","Unified school district name 2014","Best school district name 2014","Hospital service areas 2016","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Pop 2014 estimate from county-level estimates","bg to hsa allocation factor"
"53063","0047.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.375888,47.62347,2093.615875,1 
"53063","0048.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.352124,47.612661,2497.538819,1 
"53063","0048.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.361607,47.613742,920.903203,1 
"53063","0049.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.377765,47.599559,1585.885761,1 
"53063","0049.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.374711,47.609886,1643.442211,1 
"53063","0049.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.390131,47.609238,1045.266247,1 
"53063","0049.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.381098,47.60523,1429.66111,1 
"53063","0050.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.361834,47.601807,2687.680664,1 
"53063","0050.00","2","53","02970"," "," ","02970","u","05","50059","WA","Spokane WA","53","53","Freeman School District","Freeman School District","WA- SPOKANE",-117.37812,47.57213,0,0 
"53063","0050.00","2","53","04380"," "," ","04380","u","05","50059","WA","Spokane WA","53","53","Liberty School District","Liberty School District","WA- SPOKANE",-117.389906,47.581439,24.66705,0.026115 
"53063","0050.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.378994,47.592142,919.875409,0.973885 
"53063","0101.00","1","53","02280"," "," ","02280","u","05","50059","WA","Spokane WA","53","53","East Valley School District (Spokane)","East Valley School District (Spokane)","WA- SPOKANE",-117.152145,47.803507,193.225226,0.167857 
"53063","0101.00","1","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.15927,47.834309,493.341001,0.428571 
"53063","0101.00","1","53","05610"," "," ","05610","u","05","50059","WA","Spokane WA","53","53","Newport School District","Newport School District","WA- SPOKANE",-117.092988,47.991557,125.390838,0.108929 
"53063","0101.00","1","53","07440"," "," ","07440","u","05","50059","WA","Spokane WA","53","53","Riverside School District","Riverside School District","WA- SPOKANE",-117.18292,47.995239,339.171938,0.294643 
"53063","0101.00","2","53","02280"," "," ","02280","u","05","50059","WA","Spokane WA","53","53","East Valley School District (Spokane)","East Valley School District (Spokane)","WA- SPOKANE",-117.074102,47.764013,1454.32816,1 
"53063","0101.00","3","53","02280"," "," ","02280","u","05","50059","WA","Spokane WA","53","53","East Valley School District (Spokane)","East Valley School District (Spokane)","WA- SPOKANE",-117.108759,47.741134,1556.079742,1 
"53063","0101.00","3","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.176225,47.787667,0,0 
"53063","0101.00","4","53","02280"," "," ","02280","u","05","50059","WA","Spokane WA","53","53","East Valley School District (Spokane)","East Valley School District (Spokane)","WA- SPOKANE",-117.170759,47.720455,2136.783212,1 
"53063","0102.01","1","53","07440"," "," ","07440","u","05","50059","WA","Spokane WA","53","53","Riverside School District","Riverside School District","WA- SPOKANE",-117.276316,47.980627,2912.767496,1 
"53063","0102.01","2","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.249602,47.881017,238.448151,0.191419 
"53063","0102.01","2","53","07440"," "," ","07440","u","05","50059","WA","Spokane WA","53","53","Riverside School District","Riverside School District","WA- SPOKANE",-117.263211,47.908598,1007.237878,0.80858 
"53063","0102.02","1","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.336951,47.793392,2262.17405,1 
"53063","0102.02","2","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.322497,47.824346,2310.480356,1 
"53063","0102.02","3","53","02280"," "," ","02280","u","05","50059","WA","Spokane WA","53","53","East Valley School District (Spokane)","East Valley School District (Spokane)","WA- SPOKANE",-117.217805,47.759293,316.560476,0.121547 
"53063","0102.02","3","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.240247,47.821224,1950.752543,0.749013 
"53063","0102.02","3","53","06330"," "," ","06330","u","05","50059","WA","Spokane WA","53","53","Orchard Prairie School District","Orchard Prairie School District","WA- SPOKANE",-117.285895,47.737154,19.528081,0.007498 
"53063","0102.02","3","53","09690"," "," ","09690","u","05","50059","WA","Spokane WA","53","53","West Valley School District","West Valley School District","WA- SPOKANE",-117.26343,47.73237,317.58827,0.121942 
"53063","0103.01","1","53","02070"," "," ","02070","u","05","50059","WA","Spokane WA","53","53","Deer Park School District","Deer Park School District","WA- SPOKANE",-117.475567,47.960673,1398.827298,1 
"53063","0103.01","2","53","02070"," "," ","02070","u","05","50059","WA","Spokane WA","53","53","Deer Park School District","Deer Park School District","WA- SPOKANE",-117.463161,47.953089,2985.740852,1 
"53063","0103.03","1","53","02070"," "," ","02070","u","05","50059","WA","Spokane WA","53","53","Deer Park School District","Deer Park School District","WA- SPOKANE",-117.502219,47.93168,1017.515815,0.881567 
"53063","0103.03","1","53","07440"," "," ","07440","u","05","50059","WA","Spokane WA","53","53","Riverside School District","Riverside School District","WA- SPOKANE",-117.456559,47.910206,136.696569,0.118433 
"53063","0103.03","2","53","02070"," "," ","02070","u","05","50059","WA","Spokane WA","53","53","Deer Park School District","Deer Park School District","WA- SPOKANE",-117.494456,47.877775,746.178265,0.382306 
"53063","0103.03","2","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.453494,47.844818,1056.571978,0.541337 
"53063","0103.03","2","53","07440"," "," ","07440","u","05","50059","WA","Spokane WA","53","53","Riverside School District","Riverside School District","WA- SPOKANE",-117.437225,47.890053,149.030094,0.076356 
"53063","0103.04","1","53","02070"," "," ","02070","u","05","50059","WA","Spokane WA","53","53","Deer Park School District","Deer Park School District","WA- SPOKANE",-117.443331,47.92985,209.669926,0.100394 
"53063","0103.04","1","53","07440"," "," ","07440","u","05","50059","WA","Spokane WA","53","53","Riverside School District","Riverside School District","WA- SPOKANE",-117.382678,47.940631,1878.80698,0.899606 
"53063","0103.04","2","53","02070"," "," ","02070","u","05","50059","WA","Spokane WA","53","53","Deer Park School District","Deer Park School District","WA- SPOKANE",-117.438282,47.987164,564.25877,0.205234 
"53063","0103.04","2","53","07440"," "," ","07440","u","05","50059","WA","Spokane WA","53","53","Riverside School District","Riverside School District","WA- SPOKANE",-117.364867,48.011036,2185.089519,0.794766 
"53063","0103.04","3","53","02070"," "," ","02070","u","05","50059","WA","Spokane WA","53","53","Deer Park School District","Deer Park School District","WA- SPOKANE",-117.493507,48.009467,892.124977,0.790528 
"53063","0103.04","3","53","07440"," "," ","07440","u","05","50059","WA","Spokane WA","53","53","Riverside School District","Riverside School District","WA- SPOKANE",-117.426105,48.032235,236.392563,0.209472 
"53063","0103.05","1","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.402077,47.823174,3047.408477,0.865188 
"53063","0103.05","1","53","07440"," "," ","07440","u","05","50059","WA","Spokane WA","53","53","Riverside School District","Riverside School District","WA- SPOKANE",-117.406507,47.891384,474.840714,0.134812 
"53063","0103.05","2","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.37227,47.85068,994.904353,0.37931 
"53063","0103.05","2","53","07440"," "," ","07440","u","05","50059","WA","Spokane WA","53","53","Riverside School District","Riverside School District","WA- SPOKANE",-117.355992,47.904507,1628.025304,0.620689 
"53063","0104.01","1","53","01230"," "," ","01230","u","05","50059","WA","Spokane WA","53","53","Cheney School District","Cheney School District","WA- SPOKANE",-117.581383,47.650631,3934.394486,1 
"53063","0104.01","1","53","03270"," "," ","03270","u","05","50059","WA","Spokane WA","53","53","Great Northern School District","Great Northern School District","WA- SPOKANE",-117.565981,47.657455,0,0 
"53063","0104.01","2","53","01230"," "," ","01230","u","05","50059","WA","Spokane WA","53","53","Cheney School District","Cheney School District","WA- SPOKANE",-117.589479,47.638593,1131.600922,0.967486 
"53063","0104.01","2","53","04950"," "," ","04950","u","05","50059","WA","Spokane WA","53","53","Medical Lake School District","Medical Lake School District","WA- SPOKANE",-117.617833,47.62038,38.028369,0.032513 
"53063","0104.01","3","53","01230"," "," ","01230","u","05","50059","WA","Spokane WA","53","53","Cheney School District","Cheney School District","WA- SPOKANE",-117.597248,47.64683,1315.576004,1 
"53063","0104.02","1","53","05640"," "," ","05640","u","05","50059","WA","Spokane WA","53","53","Nine Mile Falls School District","Nine Mile Falls School District","WA- SPOKANE",-117.612042,47.807777,1649.608973,0.58005 
"53063","0104.02","1","53","07210"," "," ","07210","u","05","50059","WA","Spokane WA","53","53","Reardan-Edwall School District","Reardan-Edwall School District","WA- SPOKANE",-117.677141,47.770969,1194.296341,0.419949 
"53063","0104.02","2","53","01230"," "," ","01230","u","05","50059","WA","Spokane WA","53","53","Cheney School District","Cheney School District","WA- SPOKANE",-117.62677,47.668991,1162.434734,0.367208 
"53063","0104.02","2","53","03270"," "," ","03270","u","05","50059","WA","Spokane WA","53","53","Great Northern School District","Great Northern School District","WA- SPOKANE",-117.562218,47.69475,246.670501,0.077922 
"53063","0104.02","2","53","04950"," "," ","04950","u","05","50059","WA","Spokane WA","53","53","Medical Lake School District","Medical Lake School District","WA- SPOKANE",-117.66948,47.662457,441.951314,0.13961 
"53063","0104.02","2","53","05640"," "," ","05640","u","05","50059","WA","Spokane WA","53","53","Nine Mile Falls School District","Nine Mile Falls School District","WA- SPOKANE",-117.580682,47.731116,39.056163,0.012338 
"53063","0104.02","2","53","07210"," "," ","07210","u","05","50059","WA","Spokane WA","53","53","Reardan-Edwall School District","Reardan-Edwall School District","WA- SPOKANE",-117.648509,47.714267,1275.492047,0.402922 
"53063","0104.02","3","53","04950"," "," ","04950","u","05","50059","WA","Spokane WA","53","53","Medical Lake School District","Medical Lake School District","WA- SPOKANE",-117.700227,47.64198,1001.071115,0.893578 
"53063","0104.02","3","53","07210"," "," ","07210","u","05","50059","WA","Spokane WA","53","53","Reardan-Edwall School District","Reardan-Edwall School District","WA- SPOKANE",-117.754067,47.64443,119.224075,0.106422 
"53063","0105.01","1","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.427671,47.769327,1905.529618,1 
"53063","0105.01","2","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.418729,47.760708,1596.163698,1 
"53063","0105.01","3","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.413278,47.769907,2635.263182,1 
"53063","0105.01","4","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.395766,47.764806,1987.753118,1 
"53063","0105.03","1","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.386791,47.782109,1612.608398,1 
"53063","0105.03","2","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.396016,47.800601,3336.218522,1 
"53063","0105.03","3","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.458373,47.785648,1773.972017,0.915164 
"53063","0105.03","3","53","05640"," "," ","05640","u","05","50059","WA","Spokane WA","53","53","Nine Mile Falls School District","Nine Mile Falls School District","WA- SPOKANE",-117.534147,47.770012,164.447,0.084836 
"53063","0105.04","1","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.365911,47.815597,1440.966841,1 
"53063","0105.04","2","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.359122,47.795455,2203.589806,1 
"53063","0106.01","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.489207,47.71624,1240.54706,1 
"53063","0106.01","2","53","05640"," "," ","05640","u","05","50059","WA","Spokane WA","53","53","Nine Mile Falls School District","Nine Mile Falls School District","WA- SPOKANE",-117.514851,47.746748,734.872533,0.313184 
"53063","0106.01","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.497945,47.725468,1611.580604,0.686815 
"53063","0106.02","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.494302,47.742335,3265.300753,1 
"53063","0106.02","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.495424,47.74855,1113.100634,1 
"53063","0106.02","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.484819,47.747918,1208.685453,1 
"53063","0106.02","4","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.471039,47.74513,40.083956,0.019677 
"53063","0106.02","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.483361,47.748099,1997.003262,0.980323 
"53063","0107.00","1","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.44675,47.73683,5988.954198,0.983792 
"53063","0107.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.467932,47.742937,98.6682,0.016208 
"53063","0108.00","1","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.407066,47.75024,2268.340812,1 
"53063","0109.00","1","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.417381,47.735107,1812.000386,1 
